CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path
4974,hepta_1397,2020_Townsend,4974,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.74,hepta_1397,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1397.log
4975,hepta_1398,2020_Townsend,4975,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,hepta_1398,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1398.log
4976,hepta_1399,2020_Townsend,4976,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.94,hepta_1399,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1399.log
4977,hepta_1400,2020_Townsend,4977,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.43,hepta_1400,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1400.log
4978,hepta_1401,2020_Townsend,4978,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.64,hepta_1401,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1401.log
4979,hepta_1402,2020_Townsend,4979,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.85,hepta_1402,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1402.log
4980,hepta_1403,2020_Townsend,4980,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.81,hepta_1403,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1403.log
4981,hepta_1404,2020_Townsend,4981,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.83,hepta_1404,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1404.log
4982,hepta_1405,2020_Townsend,4982,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.43,hepta_1405,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1405.log
4983,hepta_1406,2020_Townsend,4983,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.66,hepta_1406,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1406.log
4984,hepta_1407,2020_Townsend,4984,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.31,hepta_1407,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1407.log
4985,hepta_1408,2020_Townsend,4985,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.76,hepta_1408,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1408.log
4986,hepta_1409,2020_Townsend,4986,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.34,hepta_1409,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1409.log
4987,hepta_1410,2020_Townsend,4987,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.45,hepta_1410,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1410.log
4988,hepta_1411,2020_Townsend,4988,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.99,hepta_1411,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1411.log
4989,hepta_1412,2020_Townsend,4989,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.92,hepta_1412,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1412.log
4990,hepta_1413,2020_Townsend,4990,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.74,hepta_1413,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1413.log
4991,hepta_1414,2020_Townsend,4991,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.23,hepta_1414,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1414.log
4992,hepta_1415,2020_Townsend,4992,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.29,hepta_1415,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1415.log
4993,hepta_1416,2020_Townsend,4993,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.81,hepta_1416,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1416.log
4994,hepta_1417,2020_Townsend,4994,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.76,hepta_1417,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1417.log
4995,hepta_1418,2020_Townsend,4995,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.77,hepta_1418,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1418.log
4996,hepta_1419,2020_Townsend,4996,O=C1CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)N1,-6.09,hepta_1419,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1419.log
4997,hepta_1420,2020_Townsend,4997,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.85,hepta_1420,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1420.log
4998,hepta_1421,2020_Townsend,4998,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.27,hepta_1421,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1421.log
4999,hepta_1422,2020_Townsend,4999,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.96,hepta_1422,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1422.log
5000,hepta_1423,2020_Townsend,5000,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.55,hepta_1423,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1423.log
5001,hepta_1424,2020_Townsend,5001,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.77,hepta_1424,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1424.log
5002,hepta_1425,2020_Townsend,5002,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.74,hepta_1425,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1425.log
5004,hepta_1427,2020_Townsend,5004,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.9,hepta_1427,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1427.log
5005,hepta_1428,2020_Townsend,5005,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.67,hepta_1428,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1428.log
5006,hepta_1429,2020_Townsend,5006,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.24,hepta_1429,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1429.log
5007,hepta_1430,2020_Townsend,5007,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.99,hepta_1430,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1430.log
5009,hepta_1432,2020_Townsend,5009,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-6.01,hepta_1432,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1432.log
5010,hepta_1433,2020_Townsend,5010,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.54,hepta_1433,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1433.log
5011,hepta_1434,2020_Townsend,5011,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.33,hepta_1434,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1434.log
5012,hepta_1435,2020_Townsend,5012,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,-5.78,hepta_1435,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1435.log
5013,hepta_1436,2020_Townsend,5013,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.69,hepta_1436,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1436.log
5014,hepta_1437,2020_Townsend,5014,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.95,hepta_1437,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1437.log
5015,hepta_1438,2020_Townsend,5015,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.31,hepta_1438,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1438.log
5016,hepta_1439,2020_Townsend,5016,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.0,hepta_1439,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1439.log
5017,hepta_1440,2020_Townsend,5017,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.69,hepta_1440,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1440.log
5018,hepta_1441,2020_Townsend,5018,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,-5.26,hepta_1441,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1441.log
5019,hepta_1442,2020_Townsend,5019,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.37,hepta_1442,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1442.log
5020,hepta_1443,2020_Townsend,5020,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.86,hepta_1443,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1443.log
5021,hepta_1444,2020_Townsend,5021,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.6,hepta_1444,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1444.log
5022,hepta_1445,2020_Townsend,5022,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.31,hepta_1445,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1445.log
5023,hepta_1446,2020_Townsend,5023,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.33,hepta_1446,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1446.log
5025,hepta_1448,2020_Townsend,5025,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.37,hepta_1448,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1448.log
5026,hepta_1449,2020_Townsend,5026,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.39,hepta_1449,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1449.log
5027,hepta_1450,2020_Townsend,5027,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.26,hepta_1450,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1450.log
5029,hepta_1452,2020_Townsend,5029,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.25,hepta_1452,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1452.log
5030,hepta_1453,2020_Townsend,5030,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.78,hepta_1453,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1453.log
5031,hepta_1454,2020_Townsend,5031,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.78,hepta_1454,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1454.log
5032,hepta_1455,2020_Townsend,5032,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.6,hepta_1455,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1455.log
5033,hepta_1456,2020_Townsend,5033,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.51,hepta_1456,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1456.log
5035,hepta_1458,2020_Townsend,5035,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.17,hepta_1458,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1458.log
5036,hepta_1459,2020_Townsend,5036,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.51,hepta_1459,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1459.log
5037,hepta_1460,2020_Townsend,5037,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.07,hepta_1460,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1460.log
5038,hepta_1461,2020_Townsend,5038,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.75,hepta_1461,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1461.log
5040,hepta_1463,2020_Townsend,5040,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.37,hepta_1463,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1463.log
5041,hepta_1464,2020_Townsend,5041,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.27,hepta_1464,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1464.log
5042,hepta_1465,2020_Townsend,5042,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.58,hepta_1465,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1465.log
5043,hepta_1466,2020_Townsend,5043,CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.47,hepta_1466,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1466.log
5044,hepta_1467,2020_Townsend,5044,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.16,hepta_1467,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1467.log
5045,hepta_1468,2020_Townsend,5045,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,hepta_1468,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1468.log
5046,hepta_1469,2020_Townsend,5046,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.38,hepta_1469,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1469.log
