CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9
5208,hepta_1631,2020_Townsend,5208,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.1,hepta_1631,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1631.log,train,train,train,train,train,train,train,valid,train,train
1136,1.1-03,2016_Furukawa,1136,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.45,1.1-03,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.1-03.log,train,train,valid,test,train,test,train,test,train,train
3550,hexa_1036,2020_Townsend,3550,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.3,hexa_1036,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_1036.log,train,train,train,test,train,test,test,train,train,train
1194,1.2-21,2016_Furukawa,1194,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.59,1.2-21,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.2-21.log,train,train,train,valid,valid,train,train,train,train,train
6668,L1_8.2.2.2.2.1,2021_Kelly,6668,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-8,L1_8.2.2.2.2.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6668.log,test,train,test,train,train,test,train,train,train,train
3617,hepta_40,2020_Townsend,3617,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.94,hepta_40,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_40.log,valid,train,test,train,train,train,train,train,train,train
4569,hepta_992,2020_Townsend,4569,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-6.12,hepta_992,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_992.log,train,train,train,valid,valid,train,train,train,train,train
2677,hexa_163,2020_Townsend,2677,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.29,hexa_163,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_163.log,train,train,train,test,train,train,train,train,train,train
2908,hexa_394,2020_Townsend,2908,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.63,hexa_394,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_394.log,train,train,train,train,train,train,valid,valid,test,train
5314,hepta_1737,2020_Townsend,5314,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.99,hepta_1737,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1737.log,train,train,train,train,valid,valid,train,train,train,train
5229,hepta_1652,2020_Townsend,5229,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.77,hepta_1652,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1652.log,train,train,train,train,train,train,train,train,train,train
3539,hexa_1025,2020_Townsend,3539,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-6.46,hexa_1025,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_1025.log,train,test,train,train,train,train,train,train,train,train
4710,hepta_1133,2020_Townsend,4710,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.74,hepta_1133,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1133.log,train,train,train,train,train,train,train,train,train,train
5725,L1_1.3.1.2.3.1,2021_Kelly,5725,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.25,L1_1.3.1.2.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5725.log,train,train,train,train,train,train,train,test,train,train
3682,hepta_105,2020_Townsend,3682,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-6.17,hepta_105,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_105.log,test,train,train,train,train,train,valid,train,train,train
6716,L1_9.2.2.4.1.2,2021_Kelly,6716,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.5,L1_9.2.2.4.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6716.log,test,train,train,train,valid,valid,train,train,test,train
3422,hexa_908,2020_Townsend,3422,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.59,hexa_908,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_908.log,train,train,train,train,train,test,train,train,test,train
6709,L1_9.2.1.3.1.2,2021_Kelly,6709,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.82,L1_9.2.1.3.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6709.log,train,train,test,train,train,train,train,train,train,train
5249,hepta_1672,2020_Townsend,5249,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.5,hepta_1672,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1672.log,train,train,train,test,train,test,train,train,train,train
2931,hexa_417,2020_Townsend,2931,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-5.43,hexa_417,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_417.log,train,test,train,train,train,train,train,valid,train,train
3357,hexa_843,2020_Townsend,3357,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-4.85,hexa_843,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_843.log,train,train,test,train,train,train,train,train,train,train
5924,L1_11.4.4.1.4.2,2021_Kelly,5924,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.33,L1_11.4.4.1.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5924.log,train,test,train,train,train,train,train,train,train,train
1366,1.6-33,2016_Furukawa,1366,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-8,1.6-33,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.6-33.log,train,train,train,train,train,train,train,test,train,train
2550,hexa_36,2020_Townsend,2550,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.5,hexa_36,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_36.log,train,train,valid,test,train,train,train,test,train,train
2772,hexa_258,2020_Townsend,2772,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.26,hexa_258,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_258.log,train,valid,train,train,train,train,test,train,test,train
5080,hepta_1503,2020_Townsend,5080,O=C1CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N1,-6.66,hepta_1503,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1503.log,valid,train,train,train,train,train,train,valid,valid,train
5735,L1_1.3.3.1.3.1,2021_Kelly,5735,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.15,L1_1.3.3.1.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5735.log,valid,train,train,train,train,train,valid,train,train,train
5401,hepta_1824,2020_Townsend,5401,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.6,hepta_1824,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1824.log,train,train,train,train,train,train,train,train,train,train
5129,hepta_1552,2020_Townsend,5129,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.84,hepta_1552,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1552.log,train,valid,train,train,train,train,train,train,valid,train
2309,1NMe3-6Ala(15),2018_Naylor,2309,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.09,1NMe3-6Ala(15),/home/liuwei/GitHub/Data/pdb_log/2018_Naylor/Naylor_2309.log,train,train,train,train,train,train,train,train,train,train
2875,hexa_361,2020_Townsend,2875,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,-5.25,hexa_361,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_361.log,valid,train,train,train,train,train,train,train,test,train
1795,2.8-10Me,2016_Furukawa,1795,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.1,2.8-10Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.8-10Me.log,train,train,train,train,train,train,train,valid,train,train
2777,hexa_263,2020_Townsend,2777,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.96,hexa_263,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_263.log,valid,train,train,train,train,train,train,train,train,train
3019,hexa_505,2020_Townsend,3019,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.07,hexa_505,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_505.log,train,valid,train,train,test,train,train,train,train,train
5822,L1_10.3.4.3.4.2,2021_Kelly,5822,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.36,L1_10.3.4.3.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5822.log,train,train,train,train,test,train,train,train,train,train
5219,hepta_1642,2020_Townsend,5219,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.74,hepta_1642,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1642.log,train,train,train,train,train,valid,train,test,train,train
7042,L4_3.2.4.2.1,2021_Kelly,7042,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.34,L4_3.2.4.2.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_7042.log,train,train,train,train,train,train,test,train,train,train
2321,1NMe3-34Cha6F(27),2018_Naylor,2321,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,-7.85,1NMe3-34Cha6F(27),/home/liuwei/GitHub/Data/pdb_log/2018_Naylor/Naylor_2321.log,train,train,train,train,train,train,train,valid,test,train
3077,hexa_563,2020_Townsend,3077,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.54,hexa_563,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_563.log,train,train,train,train,train,train,train,train,test,train
3707,hepta_130,2020_Townsend,3707,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.93,hepta_130,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_130.log,train,train,train,train,valid,train,valid,valid,train,train
4875,hepta_1298,2020_Townsend,4875,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,hepta_1298,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1298.log,test,train,train,train,train,valid,train,train,train,train
5367,hepta_1790,2020_Townsend,5367,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.33,hepta_1790,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1790.log,train,valid,train,train,train,train,test,valid,train,train
7029,L4_2.3.2.4.1,2021_Kelly,7029,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.93,L4_2.3.2.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_7029.log,train,train,train,valid,train,train,train,train,train,train
6219,L1_16.2.2.4.4.2,2021_Kelly,6219,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.08,L1_16.2.2.4.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6219.log,test,train,train,train,train,valid,train,test,train,train
1700,2.5-05H,2016_Furukawa,1700,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.05,2.5-05H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.5-05H.log,test,test,train,train,train,valid,train,train,train,train
3320,hexa_806,2020_Townsend,3320,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.4,hexa_806,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_806.log,test,train,train,train,train,train,valid,train,train,train
5146,hepta_1569,2020_Townsend,5146,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.81,hepta_1569,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1569.log,test,train,train,train,test,train,train,train,train,train
5474,hepta_1897,2020_Townsend,5474,CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,-5.2,hepta_1897,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1897.log,train,train,valid,train,valid,valid,train,train,train,train
1225,1.3-12,2016_Furukawa,1225,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](C)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-7.62,1.3-12,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.3-12.log,train,valid,valid,train,train,train,train,train,train,train
1199,1.2-26,2016_Furukawa,1199,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.58,1.2-26,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.2-26.log,train,train,train,train,train,train,train,train,train,train
1261,1.4-08,2016_Furukawa,1261,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](CC(C)C)C1=O,-5.24,1.4-08,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.4-08.log,valid,train,train,train,train,train,train,train,train,train
5884,L1_11.2.3.3.4.2,2021_Kelly,5884,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.53,L1_11.2.3.3.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5884.log,train,train,train,train,train,train,train,train,train,train
1288,1.4-35,2016_Furukawa,1288,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.28,1.4-35,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.4-35.log,train,train,train,train,train,train,train,train,valid,train
4915,hepta_1338,2020_Townsend,4915,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.71,hepta_1338,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1338.log,train,train,train,train,train,train,train,train,train,train
2851,hexa_337,2020_Townsend,2851,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6,hexa_337,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_337.log,train,train,train,train,train,train,train,train,train,train
6488,L1_5.1.2.4.2.1,2021_Kelly,6488,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.43,L1_5.1.2.4.2.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6488.log,train,test,valid,test,train,train,train,train,test,train
3538,hexa_1024,2020_Townsend,3538,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-4.85,hexa_1024,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_1024.log,train,train,test,train,train,train,train,train,train,train
3203,hexa_689,2020_Townsend,3203,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.26,hexa_689,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_689.log,train,train,train,train,train,valid,test,test,train,train
2786,hexa_272,2020_Townsend,2786,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.4,hexa_272,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_272.log,train,train,train,train,test,train,train,train,train,train
3892,hepta_315,2020_Townsend,3892,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-8,hepta_315,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_315.log,train,train,train,train,train,train,valid,train,train,train
5919,L1_11.4.3.3.1.2,2021_Kelly,5919,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.13,L1_11.4.3.3.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5919.log,valid,train,test,train,train,train,train,train,train,train
